# Time (s),Angle of attack (°),Drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient,,,
# Event LAUNCH occurred at t=0 seconds,,,,,,,,
# Event IGNITION occurred at t=0 seconds,,,,,,,mul,AoA (rads)
0.22,47.788,0.42265,0.24065,NaN,NaN,,0.569383651,0.834057943
0.23,46.424,0.42122,0.25732,NaN,NaN,,0.61089217,0.810251652
0.24,45.119,0.4198,0.27338,NaN,NaN,,0.651214864,0.787475105
0.25,43.871,0.41839,0.28879,NaN,NaN,,0.690241163,0.765693396
0.26,42.814,0.41684,0.30159,NaN,NaN,,0.723515018,0.747245266
0.27,41.812,0.41532,0.31365,NaN,NaN,,0.755200809,0.729757067
0.28,40.866,0.41385,0.32494,NaN,NaN,,0.785163707,0.713246252
0.29,39.972,0.41242,0.33547,NaN,NaN,,0.81341836,0.697643009
0.3,39.126,0.41103,0.3453,NaN,NaN,,0.840084665,0.682877523
0.31,38.414,0.4096,0.35326,NaN,NaN,,0.862451172,0.670450779
0.32,37.742,0.40821,0.36063,NaN,NaN,,0.883442346,0.658722166
0.33,37.108,0.40687,0.36745,NaN,NaN,,0.903114017,0.647656779
0.34,36.509,0.40558,0.37376,NaN,NaN,,0.921544455,0.637202257
0.35,35.943,0.40433,0.37959,NaN,NaN,,0.938812356,0.627323693
0.36,35.373,0.40314,0.38543,NaN,NaN,,0.956069852,0.617375316
0.37,34.834,0.402,0.39083,NaN,NaN,,0.97221393,0.607967992
0.38,34.317,0.40088,0.39589,NaN,NaN,,0.987552385,0.598944639
0.39,33.816,0.39978,0.40067,NaN,NaN,,1.002226224,0.59020054
0.4,33.331,0.3987,0.4052,NaN,NaN,,1.016302985,0.581735693
0.41,32.375,0.39797,0.41528,NaN,NaN,,1.043495741,0.565050345
0.42,31.439,0.39724,0.42478,NaN,NaN,,1.069328366,0.548714064
0.43,30.525,0.3965,0.4337,NaN,NaN,,1.093820933,0.532761754
0.44,29.63,0.39575,0.44201,NaN,NaN,,1.116891977,0.517141057
0.45,28.756,0.395,0.44972,NaN,NaN,,1.138531646,0.50188688
# Event LAUNCHROD occurred at t=0.46 seconds,,,,,,,,
0.46,28.151,0.39411,0.45439,4.6984,13.651,,1.152952221,0.491327638
0.475,27.225,0.39389,0.46245,4.4454,12.793,,1.174058747,0.475165889
0.4975,25.906,0.39365,0.47314,4.0936,11.604,,1.201930649,0.452144996
0.53125,24.116,0.3933,0.48579,3.6332,10.06,,1.235163997,0.420903602
0.58125,22.475,0.3928,0.49508,3.2297,8.7173,,1.260386965,0.392262749
0.63125,20.577,0.39238,0.50322,2.7868,7.2608,,1.282481268,0.3591364
0.68125,18.468,0.39203,0.50843,2.3262,5.7725,,1.296916052,0.322327406
0.73125,17.147,0.39169,0.50918,2.0558,4.9123,,1.299956598,0.299271607
0.78125,15.152,0.39141,0.50497,1.6753,3.7319,,1.290130554,0.264452288
0.83125,12.93,0.39116,0.49155,1.2921,2.5914,,1.256646896,0.225671072
0.88125,11.957,0.3909,0.48334,1.1383,2.1515,,1.236479918,0.208689019
0.93125,11.114,0.39067,0.47545,1.0123,1.7988,,1.2170118,0.193975893
0.98125,9.6581,0.39048,0.46095,0.81033,1.257,,1.180470191,0.168565644
1.0313,9.0427,0.39028,0.45442,0.73104,1.0556,,1.164343548,0.157824888
1.0813,8.67,0.3901,0.45037,0.68479,0.9413,,1.154498846,0.151320046
1.1313,8.1122,0.38994,0.44444,0.61812,0.77916,,1.139765092,0.1415846
1.1813,7.3822,0.38981,0.43681,0.53546,0.58561,,1.120571561,0.128843696
1.2313,6.108,0.38971,0.42414,0.40378,0.29978,,1.088347746,0.106604711
1.2813,4.8301,0.38962,0.41256,0.288,0.0812,,1.058877881,0.084301148
1.3313,5.028,0.3895,0.41412,0.30486,0.1161,,1.063209243,0.087755155
1.3813,4.9776,0.3894,0.41358,0.30052,0.11256,,1.062095532,0.086875509
1.4313,4.3761,0.38933,0.40857,0.25082,0.030515,,1.049418231,0.076377353
1.4813,3.6564,0.38927,0.40316,0.19615,-0.048531,,1.035682174,0.063816219
1.5313,3.3174,0.38921,0.40082,0.17222,-0.076011,,1.029829655,0.057899553
1.5813,3.1574,0.38915,0.39974,0.16133,-0.084551,,1.027213157,0.055107026
1.6313,2.7932,0.38911,0.39753,0.13752,-0.10706,,1.021639125,0.048750537
1.6813,2.4615,0.38908,0.39571,0.11701,-0.12288,,1.017040197,0.04296128
1.7313,1.7682,0.38906,0.39259,0.077771,-0.14492,,1.009073151,0.030860912
1.7813,1.7501,0.38903,0.39249,0.076812,-0.14222,,1.008893916,0.030545007
1.8313,2.0945,0.38899,0.39387,0.095626,-0.13018,,1.01254531,0.036555921
1.8813,2.3309,0.38896,0.39494,0.10924,-0.11842,,1.015374332,0.04068188
1.9313,2.6894,0.38893,0.39676,0.13098,-0.097486,,1.020132157,0.046938885
1.9813,2.5903,0.38891,0.39621,0.12484,-0.10174,,1.01877041,0.045209264
2.0313,2.8572,0.38888,0.39766,0.14161,-0.083511,,1.022577659,0.049867547
2.0813,3.1403,0.38885,0.39932,0.16018,-0.060709,,1.02692555,0.054808575
2.1313,3.293,0.38882,0.40026,0.17054,-0.046337,,1.029422355,0.057473692
2.1813,3.6158,0.38879,0.40238,0.19322,-0.014521,,1.034954603,0.063107615
2.2313,4.0601,0.38875,0.40553,0.22617,0.036048,,1.043163987,0.070862113
2.2813,4.451,0.38872,0.40851,0.25681,0.087393,,1.050910681,0.077684605
2.3313,5.0242,0.38867,0.4132,0.30453,0.17328,,1.063112666,0.087688832
2.3812,5.318,0.38864,0.41573,0.33027,0.22211,,1.069704611,0.09281661
2.4312,5.7177,0.3886,0.41929,0.36668,0.29424,,1.078975811,0.099792691
2.4812,6.0996,0.38856,0.42281,0.40297,0.36915,,1.088145975,0.106458103
2.5312,6.5537,0.38852,0.42713,0.44801,0.46624,,1.099377123,0.114383643
2.5812,6.7074,0.38849,0.42861,0.46372,0.49862,,1.103271641,0.117066214
2.6312,6.8726,0.38847,0.43021,0.48087,0.53437,,1.107447165,0.119949498
2.6812,7.4195,0.38842,0.43563,0.53955,0.66862,,1.12154369,0.129494704
2.7312,7.621,0.38839,0.43765,0.56193,0.7173,,1.126831278,0.133011542
2.7812,7.3475,0.38841,0.43489,0.53166,0.6375,,1.119667362,0.128238067
2.8312,7.7847,0.38836,0.43928,0.58038,0.75076,,1.13111546,0.135868646
2.8812,8.5111,0.38828,0.44664,0.6655,0.96072,,1.150303904,0.148546718
2.9312,8.4876,0.38827,0.44638,0.66266,0.94245,,1.149663894,0.148136566
2.9812,8.6759,0.38824,0.44828,0.68552,0.99286,,1.15464661,0.151423021
3.0312,8.8896,0.3882,0.45043,0.71188,1.0504,,1.160303967,0.155152789
3.0812,9.139,0.38816,0.45294,0.74321,1.1232,,1.166889942,0.15950564
3.1312,9.2918,0.38817,0.4545,0.76269,1.1627,,1.170878739,0.162172503
3.1812,9.3037,0.38817,0.45463,0.76422,1.1518,,1.171213644,0.162380198
3.2312,9.172,0.38817,0.45329,0.7474,1.0906,,1.167761548,0.160081599
3.2812,9.3018,0.38817,0.45461,0.76397,1.1237,,1.17116212,0.162347036
3.3312,9.3417,0.38818,0.45502,0.76911,1.1242,,1.17218816,0.163043423
3.3812,9.4923,0.38818,0.45656,0.78861,1.1661,,1.176155392,0.165671889
3.4312,9.7829,0.38819,0.4595,0.82685,1.2619,,1.183698704,0.170743815
3.4812,9.6422,0.38819,0.45809,0.80823,1.1939,,1.180066462,0.168288137
3.5312,9.2179,0.3882,0.45378,0.75324,1.0254,,1.168933539,0.160882705
3.5812,9.0196,0.3882,0.45176,0.72814,0.94876,,1.163730036,0.157421717
3.6312,8.8649,0.38821,0.45019,0.70882,0.89177,,1.159655856,0.154721693
3.6812,8.5459,0.38822,0.44692,0.6697,0.7814,,1.151202926,0.149154093
3.7312,8.1114,0.38822,0.44246,0.61802,0.64217,,1.139714595,0.141570637
3.7812,7.7194,0.38823,0.43846,0.57299,0.52825,,1.129382067,0.134728946
3.8312,7.3358,0.38824,0.43458,0.53038,0.42786,,1.119359159,0.128033863
3.8812,6.8757,0.38825,0.42999,0.48119,0.31612,,1.107508049,0.120003603
3.9312,6.266,0.38825,0.42406,0.41924,0.17712,,1.092234385,0.109362331
3.9812,5.7589,0.38826,0.41931,0.37053,0.082618,,1.079972184,0.100511766
4.0312,5.275,0.38828,0.41496,0.32645,0.0071826,,1.0687133,0.092066118
4.0812,4.6848,0.38828,0.40995,0.27587,-0.078075,,1.05581024,0.081765185
4.1312,4.1158,0.38829,0.40547,0.23044,-0.14337,,1.044245281,0.071834261
4.1812,3.5626,0.3883,0.40151,0.18941,-0.19221,,1.034020088,0.0621791
4.2312,3.0283,0.38832,0.39809,0.15274,-0.22368,,1.025159662,0.052853806
4.2812,2.5072,0.38833,0.39519,0.11977,-0.24248,,1.017665388,0.043758895
4.3312,1.9904,0.38835,0.39277,0.089814,-0.25028,,1.011381486,0.034739033
4.3812,1.4868,0.38837,0.39089,0.063249,-0.24481,,1.006488658,0.025949555
# Event APOGEE occurred at t=4.4312 seconds,,,,,,,,
4.4312,0.97901,0.3884,0.38952,0.039097,-0.22848,,1.002883625,0.017086948
4.4812,0.47501,0.38843,0.38869,0.01774,-0.20391,,1.000669361,0.008290488
4.5312,0.023183,0.38845,0.38845,8.12E-04,0.1707,,1,0.00040462
4.5812,0.53868,0.38848,0.38882,0.020294,0.13786,,1.000875206,0.00940174
4.6312,1.0308,0.3885,0.38974,0.041438,0.12059,,1.003191763,0.017990854
4.6812,1.5461,0.38853,0.39125,0.066243,0.11404,,1.007000746,0.026984536
4.7312,2.0377,0.38856,0.39318,0.092444,0.11984,,1.011890056,0.035564574
4.7812,2.5453,0.38859,0.39564,0.12209,0.13642,,1.018142515,0.044423865
4.8312,3.0251,0.38861,0.39838,0.15253,0.16294,,1.025140887,0.052797955
4.8812,3.533,0.38865,0.40166,0.18731,0.20161,,1.033474849,0.061662482
4.9312,3.9959,0.38868,0.40498,0.22128,0.24635,,1.041936812,0.069741612
4.9812,4.3955,0.38871,0.40806,0.25236,0.29124,,1.049780042,0.076715947
5.0312,4.7548,0.38874,0.411,0.28168,0.33717,,1.057261923,0.082986915
5.0812,5.109,0.38877,0.41404,0.31187,0.38627,,1.064999871,0.089168871
5.1312,5.4788,0.38881,0.41735,0.34473,0.44342,,1.073403462,0.095623099
5.1812,5.5875,0.38884,0.41837,0.35465,0.45583,,1.075943833,0.097520272
5.2312,5.6032,0.38887,0.41854,0.35609,0.45065,,1.076297992,0.097794289
5.2812,5.6976,0.38892,0.41945,0.36482,0.46192,,1.078499434,0.099441879
5.3312,5.7095,0.38897,0.41961,0.36592,0.45817,,1.078772142,0.099649574
5.3812,5.5261,0.38901,0.41798,0.34903,0.41628,,1.074471093,0.09644864
5.4312,5.2965,0.38905,0.41598,0.32836,0.36943,,1.069219895,0.092441364
5.4812,4.9712,0.38909,0.4132,0.29997,0.30891,,1.061965098,0.086763808
5.5312,4.6202,0.38914,0.41032,0.27055,0.24936,,1.054427712,0.080637702
5.5812,4.2068,0.38919,0.4071,0.23749,0.18799,,1.046018654,0.073422511
5.6312,3.7539,0.38924,0.40381,0.20325,0.12972,,1.037431919,0.065517915
5.6812,3.3163,0.38929,0.40089,0.17215,0.08216,,1.029797837,0.057880354
5.7312,2.7965,0.38934,0.39778,0.13773,0.037709,,1.021677711,0.048808133
5.7812,2.2473,0.38939,0.39497,0.10436,0.0033746,,1.014330106,0.039222784
5.8312,1.7828,0.38944,0.39302,0.078546,-0.016276,,1.009192687,0.03111573
5.8812,1.375,0.3895,0.39167,0.057703,-0.024145,,1.005571245,0.023998277
5.9312,1.0251,0.38957,0.39079,0.041178,-0.026014,,1.003131658,0.01789137
5.9812,0.75964,0.38965,0.39033,0.029481,-0.022943,,1.001745156,0.013258219
6.0312,0.52336,0.38973,0.39005,0.019676,-0.017792,,1.000821081,0.009134355
6.0812,0.27983,0.3898,0.3899,0.01017,-0.010841,,1.000256542,0.004883955
6.1312,0.020233,0.38988,0.38988,7.08E-04,5.44E-04,,1,0.000353132
6.1812,0.30769,0.38994,0.39005,0.011227,-0.014045,,1.000282095,0.005370204
6.2312,0.62491,0.39001,0.39047,0.02382,-0.022915,,1.001179457,0.010906737
6.2812,0.87894,0.39008,0.39098,0.034649,-0.026397,,1.002307219,0.015340397
6.3312,1.1623,0.39015,0.39171,0.047511,-0.027613,,1.003998462,0.020285962
6.3812,1.4176,0.39022,0.39253,0.0598,-0.024809,,1.005919738,0.024741787
6.4312,1.6051,0.3903,0.39324,0.069254,-0.02082,,1.007532667,0.02801428
6.4812,1.8563,0.39038,0.39426,0.082487,-0.012873,,1.009939034,0.032398547
# Event GROUND_HIT occurred at t=6.5312 seconds,,,,,,,,
# Event SIMULATION_END occurred at t=6.5312 seconds,,,,,,,,
